id,price
0,2890.26166420307
1,5756.919678167753
2,9572.516681227806
3,3953.528458184701
4,1582.6130953062348
5,6109.420208992751
6,4838.473020764605
7,4394.852807320737
8,5326.870066912636
9,15342.889406594435
10,4488.845160934428
11,706.7172482712604
12,2957.3796091469026
13,1567.7611740882487
14,2595.405457824946
15,1189.466950631993
16,1546.5530836485393
17,3968.0381395003496
18,3978.174410953952
19,877.9616299459808
20,2116.771036110255
21,5192.81034938826
22,4209.237161599113
23,654.6825230264541
24,16752.006276613647
25,1211.1183148560742
26,627.4178403230161
27,1014.7767504372572
28,1572.785904556658
29,848.9966553473489
30,10047.238787078913
31,584.6160969987582
32,4060.163476240331
33,688.3062174922733
34,663.5021219512413
35,2470.3593279815236
36,6281.591054168063
37,2445.0648224335646
38,2975.774792388403
39,723.2478997434841
40,517.4407463863595
41,9094.540574895896
42,911.1871957466744
43,1739.890711221752
44,10251.230577946271
45,2369.4526617057436
46,1002.557834235353
47,782.8440212963869
48,1230.5232359787392
49,2884.2680855409144
50,674.3306444523902
51,4649.581319788692
52,2868.5472797831103
53,6902.823140274103
54,5545.327100043675
55,2286.191402445687
56,9374.880596382744
57,2325.9912255557974
58,4392.969798400928
59,2767.645052311215
60,1215.8368345514857
61,572.7544120528287
62,6822.23221175058
63,1065.3385592468912
64,8710.708908215911
65,18001.87225891539
66,891.7639392734383
67,11597.65351789402
68,5595.271966075025
69,9250.269852037263
70,511.48671433516864
71,693.9112938982456
72,791.3817408536833
73,1455.8900959570406
74,5171.274533905442
75,1939.3044913157792
76,8760.243042356073
77,14704.235084593362
78,2801.4648474141145
79,6455.921148374492
80,11030.90590382847
81,2059.703876799888
82,14372.150121255985
83,6725.42503577126
84,888.9278862107641
85,7122.865150832075
86,1024.0337043592845
87,12157.473586740241
88,8665.249045536866
89,14653.63926134317
90,4964.741193452526
91,1323.0517552415247
92,977.0856474879122
93,827.725079286751
94,13962.375093005403
95,486.4236722465416
96,14560.12371484855
97,14794.063486284842
98,12172.060073110382
99,623.9478416196124
100,2562.2444216722406
101,730.8222101471604
102,656.6038987095676
103,531.6682141065563
104,1128.0106901833012
105,1693.817984108681
106,1343.8400787964883
107,747.8756768830547
108,1062.173106639209
109,723.8922667187766
110,662.9965244157443
111,1008.0334704197976
