id,price
0,2886.0780965982854
1,5552.4145921389845
2,9630.15075027679
3,3921.1386535927973
4,1544.9820300922486
5,6058.902386199458
6,4855.059272920506
7,4251.955565673787
8,5192.653263327528
9,15244.44305754026
10,4527.192806143629
11,737.1364494198314
12,2968.253924359504
13,1516.3911328861557
14,2559.852029794993
15,1184.4122197467186
16,1518.9732736576507
17,3979.4001235346245
18,4024.952865771365
19,879.3820749734049
20,2125.6547752287424
21,5067.130965221771
22,4139.291107476715
23,650.404618644093
24,16395.891965269184
25,1139.3556954888527
26,624.2097294111205
27,1001.9897743168216
28,1558.1493055778578
29,847.376469290125
30,9640.532147848007
31,591.235923273363
32,4052.4520906005614
33,689.4217190224648
34,639.010912450878
35,2442.662915635682
36,6122.251517903825
37,2578.4741649094162
38,2958.312064823591
39,720.7042456344776
40,518.0452205765841
41,9039.297456476084
42,931.4861586975703
43,1794.8784124199722
44,9993.51969367761
45,2408.289027833161
46,1008.5170206920454
47,797.0927601106756
48,1227.2995229023481
49,2889.2602817192796
50,676.0485461546712
51,4505.393537589007
52,2862.451498067978
53,7026.537485095452
54,5517.910699485701
55,2219.514535838155
56,8973.09141377332
57,2354.8194407998585
58,4352.854030351118
59,2668.420953666054
60,1283.970623406264
61,578.5797682572369
62,6711.326522121262
63,1048.0166953371604
64,8679.489454767878
65,17914.717208565893
66,876.008573393839
67,11654.096605467075
68,5211.142677894028
69,9094.650239341267
70,506.3435201251021
71,694.679388401039
72,807.1642178399073
73,1368.6590115778945
74,5264.420820206658
75,1887.702851859793
76,8549.559156965817
77,14488.633076753247
78,2784.618186599232
79,6337.879561403609
80,11290.943950494066
81,2062.334081047756
82,14618.392808307492
83,6722.010933403457
84,897.7314129040618
85,7914.118292265988
86,1029.9048977760065
87,12335.405676722983
88,8736.008812885198
89,15534.401502452256
90,4919.871728265932
91,1282.4613425231844
92,963.7367588353478
93,851.8705385285973
94,13128.898926824302
95,512.0020863214481
96,14401.048327516883
97,14943.801485852231
98,12865.655586616693
99,644.8444134463322
100,2541.980802293869
101,735.2653947138946
102,643.1215109773437
103,514.3439657951411
104,1114.0222178783893
105,1719.8309611935385
106,1321.6877270610291
107,755.7777206795389
108,1125.27896463472
109,719.0063876775055
110,674.7192785934584
111,1008.72143175864
112,1778.6291411263842
113,1684.645789103906
114,1452.8199702546617
115,5063.158603176648
116,5217.364468278867
117,15709.11167216492
